Number,id_plot,province,latitude,longitude,altitude,aspect,MAT,MAP,Climate_change,slope,Forest_type,Forest_types,age,origin,origin_unsure,sucstage,area,Root_C_stock,lnRoot,Tree_C_stock,lnTree,Herb_layer_C_stock,lnHerb,Litter_layer_C_stock,lnLitter,Shrub_layer_C_stock,lnShrub,Woody_plant_C_stock,lnWoody,Total_aboveground_C_stock,lnabove,O_C_stock,lnOC,A_C_stock,lnAC,Total_soil_C_stock,lnTC,Total_belowground_C_stock,lnbelow,Total_forest_C_stock,lnTotalforest,AM_tree_C_stock,lnAM,EcM_tree_C_stock,lnEcM,C_stock_fraction_of_AM_tree,C_stock_fraction_of_EcM_tree,Ratio_of_AM_tree_C_to_EcM_tree_C,EcMrichness10,Amrichness10,species_richness10cm
882,SC256,SC,28.69835556,104.052275,1485,NE,12.4,1059,484.2079,14,Mixed_broadleaved_coniferous_forest,Mixed_forest,39,natural,natural,middle,600,16.83732316,2.823598039,123.7605114,4.818348338,NA,NA,0.187173334,-1.675720172,0.287032084,-1.248161279,124.3345755,4.822976122,107.4972524,4.677465288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.9952504,4.727345786,10.7652609,2.376324366,91.30153812,8.698461881,10.49628536,4,12,12
243,GZ7,GZ,25.71139444,108.2180611,476,NW,18.4,1288,593.3724,27,Mixed_broadleaved_coniferous_forest,Mixed_forest,65,natural,natural,late,500,18.70038994,2.928544376,319.83878,5.767817056,0.073656667,-2.608340617,0.14014,-1.965113356,0.295359375,-1.219562444,320.4294987,5.769662279,301.8027654,5.709773709,31.74387914,3.457699924,28.83715065,3.361664509,60.5810298,4.103981804,79.28141974,4.373003798,381.0841852,5.943020309,319.8387799,5.767817056,NA,NA,100,0,NA,0,3,3
1057,ZJ102,ZJ,28.49885833,119.9257222,668,SW,16.5,1576,717.97175,25,Evergreen_broadleaved_forest,Broadleaved_forest,98,natural,natural,late,600,6.279385649,1.837272149,60.2434539,4.098393918,NA,NA,0.256727882,-1.35973858,0.297756875,-1.211477981,60.83896765,4.108230499,54.559582,3.999293352,23.05967264,3.138085319,11.1135917,2.408168837,34.17326435,3.531443594,40.45265,3.700132154,95.012232,4.554005641,52.15196847,3.954161927,8.091485412,2.090812325,86.56868939,13.43131061,6.44528981,1,4,4
62,AH68,AH,31.21805556,115.6944444,756,NW,12.1,1544,697.93235,42,Mixed_broadleaved_forest,Broadleaved_forest,89,natural,natural,late,1000,12.40412623,2.518029178,42.71959198,3.754657644,0.015,-4.199705078,0.637777778,-0.449765367,0.309191236,-1.173795307,43.33797445,3.769029259,30.94884822,3.432335784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97978097,1.943017537,35.16602243,3.560080345,16.33859465,82.31825447,0.19848082,5,7,12
406,HB41,HB,31.27316667,111.0801389,1854,NW,8,1340,602.358,15,Broadleaved_deciduous_forest,Broadleaved_forest,93,planted,natural,late,1000,31.73559506,3.457438923,163.5694918,5.097237926,0.022695,-3.785610643,0.347105,-1.058127951,0.314882888,-1.155554493,164.1992576,5.101080676,132.4863575,4.886479678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.06360424,3.369486678,133.3263619,4.892799971,17.76835272,81.51053138,0.217988429,3,6,9
470,HB105,HB,31.25397222,111.0769444,1863,SW,8.4,1324,595.8314,37,Broadleaved_deciduous_forest,Broadleaved_forest,124,natural,natural,late,1000,26.76151212,3.28696474,108.590333,4.687582389,0.0153365,-4.177519671,0.180525577,-1.71188281,0.328894107,-1.112019443,109.2481212,4.693621637,82.50194555,4.412821875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.595496405,1.721962061,101.0342399,4.615459468,5.152849477,93.04165217,0.055382179,8,4,12
212,CQ81,CQ,30.17555556,107.8563889,878,SW,14.8,1374,626.5048,25,Broadleaved_deciduous_forest,Broadleaved_forest,10,natural,natural,early,600,0.423876293,-0.858313628,2.896418549,1.063474991,0.3674,-1.001304106,0.3488,-1.053256587,0.3308,-1.106241316,3.558018549,1.269203803,3.501542256,1.253203516,30.5874971,3.420591334,31.76104546,3.458240553,62.34854256,4.132740297,62.77241885,4.139515787,66.27396111,4.193797077,NA,NA,2.896418549,1.063474991,0,100,0,1,0,1
698,SC72,SC,32.06794444,107.4156667,990,SW,14,1136,520.353,35,Coniferous_forest,Coniferous_forest,NA,planted,natural,middle,1000,9.341226696,2.234437582,48.50020669,3.88156806,0.033688349,-3.390603228,0.445384541,-0.808817233,0.342105571,-1.072635902,49.18441783,3.895576863,39.87687948,3.685796694,11.68514698,2.458318546,14.76452482,2.692227332,26.4496718,3.27524375,35.79089849,3.577693629,75.66777798,4.326352416,3.85520287,1.349423631,44.64500382,3.798742405,7.948838022,92.05116198,0.086352392,3,2,3
899,SC273,SC,29.67420556,102.9696056,1688,SE,13,1131,516.802,24,Mixed_broadleaved_forest,Broadleaved_forest,127,natural,natural,middle,1000,17.57414877,2.866429002,103.8835974,4.643271017,0.048026031,-3.036012103,0.29910824,-1.206949764,0.345803162,-1.061885562,104.5752037,4.649906465,87.04908099,4.466472109,73.92272872,4.303020341,52.96585353,3.969647433,126.8885822,4.843309396,144.462731,4.973021557,231.511812,5.444630896,17.25636174,2.848180872,83.8810228,4.4293994,16.61124775,80.74520415,0.205724265,10,10,12
720,SC94,SC,30.256025,103.0952417,1360,SE,14,1233,563.1785,32,Evergreen_broadleaved_forest,Broadleaved_forest,47,natural,natural,middle,1000,9.408381536,2.241600945,54.61569995,4.000321386,0.011417052,-4.472647252,0.393495622,-0.932685337,0.346760477,-1.059121005,55.3092209,4.012939638,45.91225642,3.826732106,28.29394237,3.342647731,21.07828199,3.048243221,49.37222436,3.899388006,58.7806059,4.073811969,104.6928623,4.651030943,54.1293271,3.99137613,0.486372859,-0.72077975,99.10946329,0.890536712,111.2918332,0,14,14
468,HB103,HB,31.25397222,111.0769444,1863,SW,8.4,1324,595.8314,37,Mixed_broadleaved_forest,Broadleaved_forest,87,natural,natural,late,1000,23.0353801,3.137031299,93.4437741,4.537359909,0.003173,-5.753077766,0.257839397,-1.35541838,0.358537243,-1.025722739,94.16084859,4.545004475,71.12864149,4.26449009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.06931047,2.490665906,80.55603645,4.388953047,12.9161205,86.20802958,0.149825029,6,5,11
404,HB39,HB,31.07959444,110.9356833,1861,SE,8.4,1362,612.6084,35,Broadleaved_deciduous_forest,Broadleaved_forest,108,planted,natural,late,1000,21.95147349,3.088834267,100.9380358,4.614506822,0.02218,-3.808564297,0.313205,-1.160897351,0.360196875,-1.021104522,101.6584296,4.621618464,79.72913606,4.378635091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3378166,3.2710058,74.60021924,4.312143446,26.0930544,73.9069456,0.353052804,5,10,15
685,SC59,SC,28.64932222,103.035425,2678,SW,7.4,1296,582.1259,32,Coniferous_forest,Coniferous_forest,78,natural,natural,late,600,6.610437512,1.888649841,51.07235015,3.933243258,0.004787134,-5.341823376,0.273238921,-1.297408698,0.360767315,-1.019522085,51.79388478,3.947272088,45.1882344,3.810836752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.469048077,0.384614624,49.11684861,3.894202125,2.876405867,96.17111498,0.029909249,2,1,3
719,SC93,SC,30.25621944,103.0977028,1360,SE,14,1233,563.1785,43,Evergreen_broadleaved_forest,Broadleaved_forest,54,natural,natural,early,1000,11.71774847,2.461104656,67.78034255,4.21627222,0.124753763,-2.08141338,0.905155998,-0.099647977,0.365319056,-1.006984181,68.51098066,4.226994034,56.91798596,4.041611389,33.82288929,3.521137771,36.67298883,3.602040485,70.49587812,4.255554242,82.21362659,4.409321062,139.1316125,4.935420338,61.22748515,4.114596192,6.552857375,1.879901195,90.33221561,9.667784391,9.343631586,3,10,12
876,SC250,SC,31.74668889,102.2706,3278,NE,5.8,789,356.1358,38,Broadleaved_deciduous_forest,Broadleaved_forest,75,natural,natural,middle,1000,17.15572569,2.842331977,89.83678765,4.497994553,0.026183315,-3.642632903,3.236080745,1.174362951,0.37240214,-0.987780987,90.58159193,4.506251013,73.45204956,4.296632806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.893659515,1.773877115,83.9431281,4.430139523,6.560407681,93.43959232,0.070210149,6,3,6
53,AH56,AH,30.75527778,116.4327778,1000,SW,12.2,1679,757.6692,25,Coniferous_forest,Coniferous_forest,50,planted,natural,late,1000,6.197090949,1.82407998,35.70588304,3.575315466,0.0265,-3.630610546,0.235507247,-1.446013593,0.37507032,-0.980641751,36.45602368,3.596106704,30.28543273,3.410666829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26591572,0.23579575,34.43996732,3.539217731,3.545398159,96.45460184,0.03675717,1,2,3
561,HB196,HB,31.65706389,110.3385861,2411,SW,5.7,1375,614.72045,26,Coniferous_forest,Coniferous_forest,41,natural,natural,middle,600,5.972162304,1.787109057,42.07922325,3.739554109,0.0704185,-2.653299266,0.324266667,-1.126189055,0.38241825,-0.961240374,42.84405975,3.757567006,36.94231594,3.609357667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.855803878,1.349579514,38.22341937,3.6434484,9.163201171,90.83679883,0.10087543,3,0,3
211,CQ80,CQ,30.17333333,107.8619444,883,SW,16.7,1285,589.76395,25,Broadleaved_deciduous_forest,Broadleaved_forest,10,natural,natural,early,600,0.452620891,-0.792700389,3.092937359,1.129121241,0.4702,-0.754597143,0.3894,-0.943148186,0.39185,-0.936876165,3.876637359,1.354968118,3.894216468,1.359492496,31.81861458,3.460051483,31.00957924,3.434296164,62.82819382,4.140403919,63.28081471,4.147582198,67.17503117,4.207301619,NA,NA,3.092937359,1.129121241,0,100,0,1,0,1
5,AH5,AH,31.09301667,116.1593333,1168,SW,9.8,1719,772.1048,15,Broadleaved_deciduous_forest,Broadleaved_forest,67,natural,natural,middle,1000,17.00186022,2.833322763,64.3906407,4.164968292,0.030125142,-3.502395173,0.150460378,-1.894055499,0.397755136,-0.921918699,65.18615097,4.177247038,48.21441589,3.875658061,21.7742095,3.080726219,23.21429551,3.144768275,44.98850501,3.806407013,61.99036523,4.126978973,110.2047811,4.702340281,16.9615035,2.830946276,13.00486491,2.565323511,26.34156659,20.19682484,1.30424296,6,12,18
877,SC251,SC,31.74951111,102.2661194,3324,NE,6.1,783,353.88985,41,Broadleaved_deciduous_forest,Broadleaved_forest,56,natural,natural,middle,1000,13.41313397,2.596234374,57.543342,4.052538438,0.01171039,-4.447278797,0.605911512,-0.501021323,0.408827228,-0.894462638,58.36099646,4.066647798,44.95957287,3.805763705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.120615853,1.962994218,50.13116484,3.914642867,11.81840744,83.2049564,0.142039705,5,4,5
1013,ZJ58,ZJ,30.19623611,119.3041139,154,NW,16.2,1403,641.1892,35,Coniferous_forest,Coniferous_forest,40,natural,natural,middle,600,8.672213817,2.1601241,105.6317625,4.659959107,NA,NA,0.412583956,-0.885315564,0.409650417,-0.892451124,106.4510633,4.66768538,97.77884952,4.582708291,30.75504013,3.426053887,12.59237749,2.53309167,43.34741762,3.769247131,52.01963144,3.951621175,149.798481,5.009290931,13.13385549,2.575193285,92.10314742,4.522909117,12.43362335,87.19266367,0.142599421,2,3,3
650,SC18,SC,30.99607222,103.1581861,2456,NW,9.1,937,425.91135,31,Broadleaved_deciduous_forest,Broadleaved_forest,78,natural,natural,late,1000,13.85050582,2.628321753,110.4259069,4.70434477,0.023274301,-3.760405488,0.356195897,-1.032274427,0.420690093,-0.865858838,111.2672871,4.711935299,97.44005556,4.579237374,34.99281515,3.555142759,17.03011787,2.834983416,52.02293302,3.951684641,65.87343884,4.187735308,163.3134944,5.095671632,70.7339,4.258924949,14.78529106,2.693632839,64.0555301,13.3893318,4.784072205,3,4,7
997,ZJ33,ZJ,29.91726389,119.9435722,73,SW,16.1,1439,656.94885,20,Mixed_broadleaved_coniferous_forest,Mixed_forest,15,natural,natural,early,1000,5.220981541,1.652685419,31.94745567,3.464092543,NA,NA,0.247318,-1.397080321,0.437077275,-0.827645269,32.82161022,3.491087147,27.60062868,3.317838551,18.95099573,2.941856475,9.490385595,2.250279244,28.44138133,3.347845174,33.66236287,3.516380384,61.26299155,4.115175934,11.47048256,2.439777002,20.47697312,3.019300992,35.90421307,64.09578693,0.560164947,3,3,4
1131,ZJ176,ZJ,29.46803889,119.2775778,105,NW,17.3,1480,676.66255,35,Evergreen_broadleaved_forest,Broadleaved_forest,60,planted,natural,late,600,8.310985008,2.117578135,70.698967,4.258430962,NA,NA,0.389413112,-0.943114514,0.441926875,-0.816610852,71.58282075,4.270855112,63.27183574,4.147440297,19.02766565,2.945894007,12.89951874,2.557190004,31.92718439,3.463457822,40.2381694,3.694816033,103.5100051,4.639668276,65.70023033,4.185102431,4.99873668,1.609185217,92.92954778,7.070452217,13.14336692,3,3,4
996,ZJ32,ZJ,29.91778333,119.9443139,73,NE,16.1,1439,656.94885,5,Mixed_broadleaved_forest,Broadleaved_forest,15,natural,natural,early,1000,7.272023804,1.98403463,32.72833653,3.488241263,NA,NA,0.220965288,-1.509749658,0.448308959,-0.802272644,33.62495444,3.515268483,26.35293064,3.271579489,8.219660859,2.10652895,10.39664357,2.34148302,18.61630443,2.924037779,25.88832823,3.25379222,52.24125887,3.955872582,5.875292935,1.77075592,26.85304359,3.29037917,17.95170045,82.04829955,0.218794302,4,4,5
840,SC214,SC,29.01766667,99.71542778,3607,SW,7.1,591,270.46535,32,Coniferous_forest,Coniferous_forest,84,natural,natural,middle,600,9.110094005,2.20938303,64.9857762,4.174168418,0.007357706,-4.91200708,0.597758534,-0.514568396,0.45330227,-0.791196113,65.89238074,4.188022816,56.78964444,4.039353993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9857762,4.174168418,0,100,0,2,0,2
210,CQ79,CQ,30.1725,107.865,880,SW,16.7,1285,589.76395,25,Broadleaved_deciduous_forest,Broadleaved_forest,10,natural,natural,early,600,0.417141723,-0.874329252,2.850481145,1.047487803,0.3342,-1.096015663,0.3362,-1.090049058,0.4594,-0.777833989,3.769281145,1.326884306,3.686339422,1.304633939,33.87282044,3.522612936,26.55660636,3.279278544,60.4294268,4.101476185,60.84656852,4.108355425,64.53290794,4.167175294,NA,NA,2.850481144,1.047487802,0,100,0,1,0,1
654,SC22,SC,31.24642222,102.8863556,3579,SW,3.2,981,437.4107,20,Coniferous_forest,Coniferous_forest,88,natural,natural,late,1000,37.29893407,3.618964749,204.8110078,5.322087641,0.018262156,-4.002924338,0.725315841,-0.321148076,0.465610685,-0.764405434,205.7422292,5.326624071,168.4615573,5.126707577,35.83926677,3.579044129,24.32052032,3.191320452,60.15978709,4.097004141,97.45872116,4.579428916,265.9202784,5.583196559,0.365064548,-1.007681097,204.4459433,5.320303605,0.178244593,99.82175541,0.001785629,2,0,2
4,AH4,AH,31.09196667,116.1581833,1168,SW,10.5,1678,754.94375,34,Broadleaved_deciduous_forest,Broadleaved_forest,43,natural,natural,middle,1000,15.89744059,2.766158127,63.1559467,4.145607012,0.02381905,-3.737269598,0.300065218,-1.203755435,0.467077316,-0.761260476,64.09010133,4.160289927,48.21647979,3.875700867,18.31853721,2.907913509,11.15850704,2.41220217,29.47704425,3.383611799,45.37448484,3.814949939,93.59096463,4.538933847,3.719540402,1.313600113,37.60857331,3.627232038,5.889453957,59.54874445,0.098901396,7,4,11
14,AH14,AH,31.25676667,115.7239833,1120,NW,11.1,1585,714.69035,30,Broadleaved_deciduous_forest,Broadleaved_forest,60,natural,natural,late,1000,20.53243042,3.022005608,83.5140452,4.425014824,0.003753666,-5.585022317,0.2354,-1.446469084,0.482091969,-0.729620376,84.47822914,4.436493858,63.94955238,4.158094528,16.05780061,2.776194751,7.903531641,2.067309703,23.96133226,3.176441375,44.49376268,3.795349015,108.4433151,4.686227595,21.30660289,3.05901702,49.84768496,3.908972055,25.51259832,59.68778646,0.427434151,5,6,11
663,SC36,SC,32.26516944,102.8127167,3564,NW,4.3,806,361.62605,37,Coniferous_forest,Coniferous_forest,145,natural,natural,early,1000,30.89573374,3.430618108,187.8853595,5.235831987,0.076643538,-2.568589983,0.200139879,-1.608738762,0.4890923,-0.715204055,188.8635441,5.241024765,158.0444539,5.062876347,38.40531682,3.648195909,36.80931418,3.605750916,75.214631,4.320345773,106.1103647,4.664479729,264.1548186,5.576535365,NA,NA,187.8853595,5.235831987,0,100,0,2,0,2
991,ZJ27,ZJ,29.93061667,119.9557889,73,SW,16.4,1428,652.4954,30,Mixed_broadleaved_coniferous_forest,Mixed_forest,20,natural,natural,middle,1000,118.6368664,4.776067285,926.7298335,6.831662081,NA,NA,0.396717089,-0.924531874,0.490551861,-0.712224275,927.7109372,6.832720194,809.0740709,6.695890471,22.61442367,3.118587918,14.80145126,2.694725234,37.41587493,3.622095078,156.0527413,5.050194035,965.1268122,6.872259504,206.3254644,5.329454846,720.404369,6.579812678,22.26382026,77.73617974,0.286402295,8,7,8
681,SC55,SC,31.40095556,103.2437944,3090,NW,6.2,937,422.0152,30,Mixed_broadleaved_coniferous_forest,Mixed_forest,154,planted,natural,late,1000,31.95478102,3.46432181,181.8120369,5.202973389,0.010194012,-4.58595479,1.756415302,0.563274972,0.499301241,-0.694545676,182.8106393,5.208450859,150.8660523,5.016392372,51.87901803,3.948914432,37.16693048,3.6154194,89.0459485,4.489152512,121.0007295,4.795796575,271.8667818,5.605312174,5.74745094,1.748756442,169.6682564,5.133845098,3.161204858,93.32069499,0.033874639,3,1,4
469,HB104,HB,31.25397222,111.0769444,1863,SW,8.4,1324,595.8314,37,Mixed_broadleaved_forest,Broadleaved_forest,67,natural,natural,late,1000,40.01352899,3.689217622,156.3764746,5.052266399,0.000256,-8.270333113,0.32237073,-1.13205306,0.508214766,-0.676851153,157.3929041,5.058745253,117.3796311,4.765413392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.68252346,3.356287999,118.852463,4.777882917,18.34196834,76.00405578,0.24132881,8,12,20
700,SC74,SC,31.42624722,107.0200639,500,SW,17.1,1103,509.94835,43,Mixed_broadleaved_coniferous_forest,Mixed_forest,26,planted,natural,middle,1000,6.670154953,1.897643091,24.88244116,3.21416238,0.157908194,-1.845741465,0.116535124,-2.149562558,0.51104293,-0.671301681,25.90452701,3.254417741,19.39228025,2.964875062,13.89651495,2.631638086,NA,NA,NA,NA,NA,NA,NA,NA,23.75784277,3.167912698,1.546488066,0.435986596,93.88844512,6.111554879,15.36244818,4,4,7
1090,ZJ135,ZJ,27.62279167,119.0856306,419,NE,17.5,1813,823.95075,35,Mixed_broadleaved_forest,Broadleaved_forest,54,natural,natural,late,600,10.35958767,2.337912436,103.9058148,4.643484862,NA,NA,0.275447883,-1.289356841,0.515785,-0.662065267,104.9373848,4.653363837,94.57779713,4.549422746,13.87694434,2.630228782,19.26513402,2.958296935,33.14207836,3.500803725,43.50166603,3.772799237,138.0794632,4.92782934,25.07316288,3.221798066,78.73182531,4.366047461,24.13066384,75.7722996,0.318462868,8,4,8
201,CQ67,CQ,28.57444444,109.0525,378,NE,16.2,1292,592.1827,20,Coniferous_forest,Coniferous_forest,11,natural,natural,early,600,3.357731133,1.211265488,38.97882794,3.663018625,0.5708,-0.560716393,0.3806,-0.966006324,0.54835,-0.60084151,40.07552794,3.690765872,37.2885968,3.618687564,13.18343579,2.578961177,12.43259123,2.52032135,25.61602702,3.243218211,28.97375815,3.366390529,66.26235495,4.193621937,38.97882793,3.663018625,NA,NA,100,0,NA,0,1,1
920,SC294,SC,29.32424167,102.8771889,1787,NW,13.1,1065,487.79735,36,Coniferous_forest,Coniferous_forest,38,natural,natural,middle,600,2.860362304,1.050948297,26.42513016,3.274315457,0.321475156,-1.134835014,0.448463334,-0.801928353,0.5485525,-0.600472288,27.52223516,3.314994229,24.98334801,3.218209523,20.9361021,3.041475042,12.55062831,2.529770729,33.48673041,3.511149253,36.34709271,3.59311422,61.33044072,4.116276306,0.125545554,-2.075086606,26.2995846,3.269553144,0.475099095,99.52490091,0.004773671,1,1,1
896,SC270,SC,29.65751944,102.9472611,2699,SW,6.6,1370,613.7221,15,Coniferous_forest,Coniferous_forest,237,natural,natural,late,1000,19.56576271,2.973781238,118.039942,4.771023059,NA,NA,0.114256369,-2.169310505,0.570645147,-0.560987721,119.1812322,4.780645294,99.61546954,4.601317469,31.53416737,3.451071636,31.23258599,3.441461973,62.76675335,4.139425528,82.33251606,4.410766122,181.9479856,5.203720853,NA,NA,114.4500234,4.740138251,0,96.95872558,0,2,0,2
900,SC274,SC,29.67471944,102.9675222,1731,NW,13,1131,516.802,64,Mixed_broadleaved_forest,Broadleaved_forest,108,natural,natural,middle,1000,17.67077825,2.871912329,105.5989941,4.659648846,0.053328358,-2.931287044,0.370455258,-0.993022603,0.577482148,-0.54907775,106.7539583,4.670526732,89.13650846,4.490168998,21.88243348,3.085684191,28.10772391,3.336044411,49.99015739,3.911826134,67.66093564,4.214508992,156.7974441,5.054954807,33.87009349,3.522532427,70.82992565,4.26028159,32.07425771,67.0744322,0.478189031,11,12,14
1048,ZJ93,ZJ,28.26554167,120.2152444,56,NE,18.6,1547,707.9896,20,Mixed_broadleaved_coniferous_forest,Mixed_forest,41,natural,natural,middle,600,5.571098551,1.717592261,54.30417395,3.994601092,NA,NA,0.412053346,-0.886602457,0.578144094,-0.547932144,55.46046214,4.015670373,49.88936359,3.909807826,30.22944992,3.408816612,18.78375492,2.932992396,49.01320485,3.892089749,54.5843034,3.999746358,104.473667,4.648935049,14.12970073,2.648279017,40.17447323,3.6932318,26.01954822,73.98045178,0.351708426,7,4,7
203,CQ69,CQ,28.57916667,109.0594444,380,NE,15.6,1321,604.1801,30,Coniferous_forest,Coniferous_forest,11,natural,natural,early,600,2.122610566,0.75264673,22.13196259,3.097022835,0.9628,-0.037909573,0.4056,-0.902387827,0.583,-0.539568093,23.29796259,3.148365914,22.13815202,3.097302456,22.61388782,3.118564223,14.35875401,2.664359792,36.97264183,3.610178229,39.0952524,3.666001038,61.23340442,4.114692864,22.13196258,3.097022834,NA,NA,100,0,NA,0,1,1
562,HB197,HB,31.65706389,110.3385861,2411,SW,5.7,1375,614.72045,26,Coniferous_forest,Coniferous_forest,24,natural,natural,middle,600,6.633568763,1.892142934,45.96976153,3.827983822,0.041898,-3.172517186,0.281285,-1.268386889,0.594732,-0.519644395,47.15922553,3.853529653,40.56755476,3.702968603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.299870512,0.262264653,44.66989102,3.799299696,2.827664248,97.17233575,0.029099478,1,0,1
